,STATION,ELEMENT,YEAR,TIMEFUNCTION,MDFUNCTION,VALUE,FLAG_REPEAT,FLAG_INTERRUPTED,Unnamed: 8
6900,0-203-0-11514,T,1918,21:00,AVG,9.7,,,
6904,0-203-0-11514,T,1918,21:00,MAX,24.7,,,
6908,0-203-0-11514,T,1918,21:00,MIN,-7.6,,,
6912,0-203-0-11514,T,1919,AVG,AVG,8.6,,,
6916,0-203-0-11514,T,1919,AVG,MAX,24.1,,,
6920,0-203-0-11514,T,1919,AVG,MIN,-9.2,,,
6924,0-203-0-11514,T,1919,07:00,AVG,6.6,,,
6928,0-203-0-11514,T,1919,07:00,MAX,20.9,,,
6932,0-203-0-11514,T,1919,07:00,MIN,-11.2,,,
6936,0-203-0-11514,T,1919,14:00,AVG,11.1,,,
6940,0-203-0-11514,T,1919,14:00,MAX,31.3,,,
6944,0-203-0-11514,T,1919,14:00,MIN,-7.3,,,
6948,0-203-0-11514,T,1919,21:00,AVG,8.3,,,
6952,0-203-0-11514,T,1919,21:00,MAX,23.7,*,,
6956,0-203-0-11514,T,1919,21:00,MIN,-10.1,,,
6960,0-203-0-11514,T,1920,AVG,AVG,9.7,,,
6964,0-203-0-11514,T,1920,AVG,MAX,28.0,,,
6968,0-203-0-11514,T,1920,AVG,MIN,-8.1,,,
6972,0-203-0-11514,T,1920,07:00,AVG,7.6,,,
6976,0-203-0-11514,T,1920,07:00,MAX,23.8,,,
6980,0-203-0-11514,T,1920,07:00,MIN,-12.2,,,
6984,0-203-0-11514,T,1920,14:00,AVG,12.4,,,
6988,0-203-0-11514,T,1920,14:00,MAX,34.0,,,
6992,0-203-0-11514,T,1920,14:00,MIN,-7.5,,,
6996,0-203-0-11514,T,1920,21:00,AVG,9.5,,,
7000,0-203-0-11514,T,1920,21:00,MAX,28.0,,,
7004,0-203-0-11514,T,1920,21:00,MIN,-7.4,,,
7008,0-203-0-11514,T,1921,AVG,AVG,10.1,,,
7012,0-203-0-11514,T,1921,AVG,MAX,28.7,,,
7016,0-203-0-11514,T,1921,AVG,MIN,-10.0,,,
7020,0-203-0-11514,T,1921,07:00,AVG,7.5,,,
7024,0-203-0-11514,T,1921,07:00,MAX,23.6,,,
7028,0-203-0-11514,T,1921,07:00,MIN,-10.3,,,
7032,0-203-0-11514,T,1921,14:00,AVG,13.1,,,
7036,0-203-0-11514,T,1921,14:00,MAX,34.2,,,
7040,0-203-0-11514,T,1921,14:00,MIN,-8.7,,,
7044,0-203-0-11514,T,1921,21:00,AVG,9.9,,,
7048,0-203-0-11514,T,1921,21:00,MAX,29.0,,,
7052,0-203-0-11514,T,1921,21:00,MIN,-10.6,,,
7056,0-203-0-11514,T,1922,AVG,AVG,8.3,,,
7060,0-203-0-11514,T,1922,AVG,MAX,29.4,,,
7064,0-203-0-11514,T,1922,AVG,MIN,-14.2,,,
7068,0-203-0-11514,T,1922,07:00,AVG,6.4,,,
7072,0-203-0-11514,T,1922,07:00,MAX,22.6,,,
7076,0-203-0-11514,T,1922,07:00,MIN,-19.4,,,
7080,0-203-0-11514,T,1922,14:00,AVG,10.8,,,
7084,0-203-0-11514,T,1922,14:00,MAX,35.1,,,
7088,0-203-0-11514,T,1922,14:00,MIN,-11.3,,,
7092,0-203-0-11514,T,1922,21:00,AVG,8.0,,,
7096,0-203-0-11514,T,1922,21:00,MAX,29.9,,,
7100,0-203-0-11514,T,1922,21:00,MIN,-13.6,,,
7104,0-203-0-11514,T,1923,AVG,AVG,9.3,,,
7108,0-203-0-11514,T,1923,AVG,MAX,26.0,,,
7112,0-203-0-11514,T,1923,AVG,MIN,-12.2,,,
7116,0-203-0-11514,T,1923,07:00,AVG,7.2,,,
7120,0-203-0-11514,T,1923,07:00,MAX,21.6,,,
7124,0-203-0-11514,T,1923,07:00,MIN,-14.8,,,
7128,0-203-0-11514,T,1923,14:00,AVG,11.9,,,
7132,0-203-0-11514,T,1923,14:00,MAX,32.0,,,
7136,0-203-0-11514,T,1923,14:00,MIN,-9.6,,,
7140,0-203-0-11514,T,1923,21:00,AVG,8.9,,,
7144,0-203-0-11514,T,1923,21:00,MAX,25.6,,,
7148,0-203-0-11514,T,1923,21:00,MIN,-13.9,,,
7152,0-203-0-11514,T,1924,AVG,AVG,8.6,,,
7156,0-203-0-11514,T,1924,AVG,MAX,26.1,,,
7160,0-203-0-11514,T,1924,AVG,MIN,-7.9,,,
7164,0-203-0-11514,T,1924,07:00,AVG,6.5,,,
7168,0-203-0-11514,T,1924,07:00,MAX,23.0,,,
7172,0-203-0-11514,T,1924,07:00,MIN,-10.8,,,
7176,0-203-0-11514,T,1924,14:00,AVG,11.2,,,
7180,0-203-0-11514,T,1924,14:00,MAX,30.8,,,
7184,0-203-0-11514,T,1924,14:00,MIN,-6.8,,,
7188,0-203-0-11514,T,1924,21:00,AVG,8.3,,,
7192,0-203-0-11514,T,1924,21:00,MAX,26.1,,,
7196,0-203-0-11514,T,1924,21:00,MIN,-9.2,,,
7200,0-203-0-11514,T,1925,AVG,AVG,9.5,,,
7204,0-203-0-11514,T,1925,AVG,MAX,24.6,,,
7208,0-203-0-11514,T,1925,AVG,MIN,-10.5,,,
7212,0-203-0-11514,T,1925,07:00,AVG,7.6,,,
7216,0-203-0-11514,T,1925,07:00,MAX,20.2,,,
7220,0-203-0-11514,T,1925,07:00,MIN,-14.8,,,
7224,0-203-0-11514,T,1925,14:00,AVG,12.0,,,
7228,0-203-0-11514,T,1925,14:00,MAX,30.0,,,
7232,0-203-0-11514,T,1925,14:00,MIN,-9.5,,,
7236,0-203-0-11514,T,1925,21:00,AVG,9.2,,,
7240,0-203-0-11514,T,1925,21:00,MAX,24.0,,,
7244,0-203-0-11514,T,1925,21:00,MIN,-11.0,,,
7248,0-203-0-11514,T,1926,AVG,AVG,10.0,,,
7252,0-203-0-11514,T,1926,AVG,MAX,24.5,,,
7256,0-203-0-11514,T,1926,AVG,MIN,-9.4,,,
7260,0-203-0-11514,T,1926,07:00,AVG,8.0,,,
7264,0-203-0-11514,T,1926,07:00,MAX,20.4,,,
7268,0-203-0-11514,T,1926,07:00,MIN,-11.0,,,
7272,0-203-0-11514,T,1926,14:00,AVG,12.6,,,
7276,0-203-0-11514,T,1926,14:00,MAX,29.1,,,
7280,0-203-0-11514,T,1926,14:00,MIN,-8.1,,,
7284,0-203-0-11514,T,1926,21:00,AVG,9.6,,,
7288,0-203-0-11514,T,1926,21:00,MAX,25.0,,,
7292,0-203-0-11514,T,1926,21:00,MIN,-10.4,,,
7296,0-203-0-11514,T,1927,AVG,AVG,9.4,,,
7300,0-203-0-11514,T,1927,AVG,MAX,25.3,*,,
7304,0-203-0-11514,T,1927,AVG,MIN,-14.1,,,
7308,0-203-0-11514,T,1927,07:00,AVG,7.3,,,
7312,0-203-0-11514,T,1927,07:00,MAX,21.2,,,
7316,0-203-0-11514,T,1927,07:00,MIN,-19.4,,,
7320,0-203-0-11514,T,1927,14:00,AVG,12.1,,,
7324,0-203-0-11514,T,1927,14:00,MAX,31.9,,,
7328,0-203-0-11514,T,1927,14:00,MIN,-15.3,,,
7332,0-203-0-11514,T,1927,21:00,AVG,9.0,,,
7336,0-203-0-11514,T,1927,21:00,MAX,25.3,,,
7340,0-203-0-11514,T,1927,21:00,MIN,-14.3,,,
7344,0-203-0-11514,T,1928,AVG,AVG,9.7,,,
7348,0-203-0-11514,T,1928,AVG,MAX,28.2,,,
7352,0-203-0-11514,T,1928,AVG,MIN,-7.6,,,
7356,0-203-0-11514,T,1928,07:00,AVG,7.4,,,
7360,0-203-0-11514,T,1928,07:00,MAX,24.0,,,
7364,0-203-0-11514,T,1928,07:00,MIN,-10.3,,,
7368,0-203-0-11514,T,1928,14:00,AVG,12.4,,,
7372,0-203-0-11514,T,1928,14:00,MAX,34.4,,,
7376,0-203-0-11514,T,1928,14:00,MIN,-5.8,*,,
7380,0-203-0-11514,T,1928,21:00,AVG,9.4,,,
7384,0-203-0-11514,T,1928,21:00,MAX,28.6,,,
7388,0-203-0-11514,T,1928,21:00,MIN,-7.2,,,
7392,0-203-0-11514,T,1929,AVG,AVG,8.4,,,
7396,0-203-0-11514,T,1929,AVG,MAX,27.8,,,
7400,0-203-0-11514,T,1929,AVG,MIN,-21.6,,,
7404,0-203-0-11514,T,1929,07:00,AVG,5.8,,,
7408,0-203-0-11514,T,1929,07:00,MAX,23.8,,,
7412,0-203-0-11514,T,1929,07:00,MIN,-25.6,,,
7416,0-203-0-11514,T,1929,14:00,AVG,11.5,,,
7420,0-203-0-11514,T,1929,14:00,MAX,32.8,,,
7424,0-203-0-11514,T,1929,14:00,MIN,-18.6,,,
7428,0-203-0-11514,T,1929,21:00,AVG,8.1,,,
7432,0-203-0-11514,T,1929,21:00,MAX,27.2,,,
7436,0-203-0-11514,T,1929,21:00,MIN,-21.2,,,
7440,0-203-0-11514,T,1930,AVG,AVG,10.2,,,
7444,0-203-0-11514,T,1930,AVG,MAX,25.3,*,,
7448,0-203-0-11514,T,1930,AVG,MIN,-4.6,,,
7452,0-203-0-11514,T,1930,07:00,AVG,7.9,,,
7456,0-203-0-11514,T,1930,07:00,MAX,21.2,,,
7460,0-203-0-11514,T,1930,07:00,MIN,-7.9,,,
7464,0-203-0-11514,T,1930,14:00,AVG,12.8,,,
7468,0-203-0-11514,T,1930,14:00,MAX,33.1,,,
7472,0-203-0-11514,T,1930,14:00,MIN,-2.9,,,
7476,0-203-0-11514,T,1930,21:00,AVG,9.9,,,
7480,0-203-0-11514,T,1930,21:00,MAX,26.2,,,
7484,0-203-0-11514,T,1930,21:00,MIN,-5.1,,,
7488,0-203-0-11514,T,1931,AVG,AVG,8.8,,,
7492,0-203-0-11514,T,1931,AVG,MAX,25.1,,,
7496,0-203-0-11514,T,1931,AVG,MIN,-7.7,,,
7500,0-203-0-11514,T,1931,07:00,AVG,6.7,,,
7504,0-203-0-11514,T,1931,07:00,MAX,21.2,*,,
7508,0-203-0-11514,T,1931,07:00,MIN,-10.3,,,
7512,0-203-0-11514,T,1931,14:00,AVG,11.5,,,
7516,0-203-0-11514,T,1931,14:00,MAX,32.0,,,
7520,0-203-0-11514,T,1931,14:00,MIN,-5.8,*,,
7524,0-203-0-11514,T,1931,21:00,AVG,8.5,,,
7528,0-203-0-11514,T,1931,21:00,MAX,25.1,*,,
7532,0-203-0-11514,T,1931,21:00,MIN,-8.9,,,
7536,0-203-0-11514,T,1932,AVG,AVG,9.6,,,
7540,0-203-0-11514,T,1932,AVG,MAX,26.4,,,
7544,0-203-0-11514,T,1932,AVG,MIN,-11.8,,,
7548,0-203-0-11514,T,1932,07:00,AVG,7.4,,,
7552,0-203-0-11514,T,1932,07:00,MAX,23.0,,,
7556,0-203-0-11514,T,1932,07:00,MIN,-15.1,,,
7560,0-203-0-11514,T,1932,14:00,AVG,12.4,,,
7564,0-203-0-11514,T,1932,14:00,MAX,33.0,,,
7568,0-203-0-11514,T,1932,14:00,MIN,-8.8,,,
7572,0-203-0-11514,T,1932,21:00,AVG,9.3,,,
7576,0-203-0-11514,T,1932,21:00,MAX,25.8,,,
7580,0-203-0-11514,T,1932,21:00,MIN,-12.3,,,
7584,0-203-0-11514,T,1933,AVG,AVG,8.9,,,
7588,0-203-0-11514,T,1933,AVG,MAX,28.0,,,
7592,0-203-0-11514,T,1933,AVG,MIN,-13.3,,,
7596,0-203-0-11514,T,1933,07:00,AVG,6.6,,,
7600,0-203-0-11514,T,1933,07:00,MAX,21.8,,,
7604,0-203-0-11514,T,1933,07:00,MIN,-17.8,,,
7608,0-203-0-11514,T,1933,14:00,AVG,11.6,,,
7612,0-203-0-11514,T,1933,14:00,MAX,33.9,,,
7616,0-203-0-11514,T,1933,14:00,MIN,-12.7,,,
7620,0-203-0-11514,T,1933,21:00,AVG,8.6,,,
7624,0-203-0-11514,T,1933,21:00,MAX,28.4,,,
7628,0-203-0-11514,T,1933,21:00,MIN,-13.9,,,
7632,0-203-0-11514,T,1934,AVG,AVG,11.3,,,
7636,0-203-0-11514,T,1934,AVG,MAX,25.5,,,
7640,0-203-0-11514,T,1934,AVG,MIN,-8.1,,,
7644,0-203-0-11514,T,1934,07:00,AVG,8.8,,,
7648,0-203-0-11514,T,1934,07:00,MAX,21.9,,,
7652,0-203-0-11514,T,1934,07:00,MIN,-11.8,,,
7656,0-203-0-11514,T,1934,14:00,AVG,14.1,,,
7660,0-203-0-11514,T,1934,14:00,MAX,31.2,,,
7664,0-203-0-11514,T,1934,14:00,MIN,-5.1,,,
7668,0-203-0-11514,T,1934,21:00,AVG,11.1,,,
7672,0-203-0-11514,T,1934,21:00,MAX,26.4,,,
7676,0-203-0-11514,T,1934,21:00,MIN,-8.8,,,
7680,0-203-0-11514,T,1935,AVG,AVG,10.0,,,
7684,0-203-0-11514,T,1935,AVG,MAX,28.7,,,
7688,0-203-0-11514,T,1935,AVG,MIN,-8.6,,,
7692,0-203-0-11514,T,1935,07:00,AVG,7.7,,,
7696,0-203-0-11514,T,1935,07:00,MAX,25.3,,,
7700,0-203-0-11514,T,1935,07:00,MIN,-11.7,,,
7704,0-203-0-11514,T,1935,14:00,AVG,12.7,,,
7708,0-203-0-11514,T,1935,14:00,MAX,35.1,,,
7712,0-203-0-11514,T,1935,14:00,MIN,-7.0,,,
7716,0-203-0-11514,T,1935,21:00,AVG,9.8,,,
7720,0-203-0-11514,T,1935,21:00,MAX,27.8,,,
7724,0-203-0-11514,T,1935,21:00,MIN,-9.3,,,
7728,0-203-0-11514,T,1936,AVG,AVG,9.8,,,
7732,0-203-0-11514,T,1936,AVG,MAX,25.6,,,
7736,0-203-0-11514,T,1936,AVG,MIN,-7.7,,,
7740,0-203-0-11514,T,1936,07:00,AVG,7.7,,,
7744,0-203-0-11514,T,1936,07:00,MAX,23.1,,,
7748,0-203-0-11514,T,1936,07:00,MIN,-11.0,,,
7752,0-203-0-11514,T,1936,14:00,AVG,12.4,,,
7756,0-203-0-11514,T,1936,14:00,MAX,30.7,,,
7760,0-203-0-11514,T,1936,14:00,MIN,-5.2,,,
7764,0-203-0-11514,T,1936,21:00,AVG,9.6,,,
7768,0-203-0-11514,T,1936,21:00,MAX,26.5,,,
7772,0-203-0-11514,T,1936,21:00,MIN,-7.8,,,
7776,0-203-0-11514,T,1937,AVG,AVG,10.2,,,
7780,0-203-0-11514,T,1937,AVG,MAX,27.0,,,
7784,0-203-0-11514,T,1937,AVG,MIN,-7.7,,,
7788,0-203-0-11514,T,1937,07:00,AVG,8.0,,,
7792,0-203-0-11514,T,1937,07:00,MAX,22.4,,,
7796,0-203-0-11514,T,1937,07:00,MIN,-9.8,,,
7800,0-203-0-11514,T,1937,14:00,AVG,12.8,,,
7804,0-203-0-11514,T,1937,14:00,MAX,32.4,,,
7808,0-203-0-11514,T,1937,14:00,MIN,-7.4,,,
7812,0-203-0-11514,T,1937,21:00,AVG,10.0,,,
7816,0-203-0-11514,T,1937,21:00,MAX,26.8,,,
7820,0-203-0-11514,T,1937,21:00,MIN,-8.1,,,
7824,0-203-0-11514,T,1938,AVG,AVG,10.1,,,
7828,0-203-0-11514,T,1938,AVG,MAX,25.9,,,
7832,0-203-0-11514,T,1938,AVG,MIN,-13.5,,,
7836,0-203-0-11514,T,1938,07:00,AVG,7.8,,,
7840,0-203-0-11514,T,1938,07:00,MAX,22.4,,,
7844,0-203-0-11514,T,1938,07:00,MIN,-14.7,,,
7848,0-203-0-11514,T,1938,14:00,AVG,12.8,,,
7852,0-203-0-11514,T,1938,14:00,MAX,31.0,,,
7856,0-203-0-11514,T,1938,14:00,MIN,-12.2,,,
7860,0-203-0-11514,T,1938,21:00,AVG,9.9,,,
7864,0-203-0-11514,T,1938,21:00,MAX,26.2,,,
7868,0-203-0-11514,T,1938,21:00,MIN,-13.8,,,
7872,0-203-0-11514,T,1939,AVG,AVG,9.7,,,
7876,0-203-0-11514,T,1939,AVG,MAX,24.6,,,
7880,0-203-0-11514,T,1939,AVG,MIN,-15.2,,,
7884,0-203-0-11514,T,1939,07:00,AVG,7.5,,,
7888,0-203-0-11514,T,1939,07:00,MAX,22.3,,,
7892,0-203-0-11514,T,1939,07:00,MIN,-19.1,,,
7896,0-203-0-11514,T,1939,14:00,AVG,12.3,,,
7900,0-203-0-11514,T,1939,14:00,MAX,31.0,,,
7904,0-203-0-11514,T,1939,14:00,MIN,-12.3,,,
7908,0-203-0-11514,T,1939,21:00,AVG,9.5,,,
7912,0-203-0-11514,T,1939,21:00,MAX,25.3,,,
7916,0-203-0-11514,T,1939,21:00,MIN,-15.7,,,
7920,0-203-0-11514,T,1940,AVG,AVG,7.5,,,
7924,0-203-0-11514,T,1940,AVG,MAX,23.5,,,
7928,0-203-0-11514,T,1940,AVG,MIN,-16.3,,,
7932,0-203-0-11514,T,1940,07:00,AVG,5.5,,,
7936,0-203-0-11514,T,1940,07:00,MAX,20.7,,,
7940,0-203-0-11514,T,1940,07:00,MIN,-20.1,,,
7944,0-203-0-11514,T,1940,14:00,AVG,10.1,,,
7948,0-203-0-11514,T,1940,14:00,MAX,29.2,,,
7952,0-203-0-11514,T,1940,14:00,MIN,-14.8,,,
7956,0-203-0-11514,T,1940,21:00,AVG,7.3,,,
7960,0-203-0-11514,T,1940,21:00,MAX,23.9,,,
7964,0-203-0-11514,T,1940,21:00,MIN,-16.2,,,
7968,0-203-0-11514,T,1941,AVG,AVG,8.2,,,
7972,0-203-0-11514,T,1941,AVG,MAX,25.2,,,
7976,0-203-0-11514,T,1941,AVG,MIN,-10.1,,,
7980,0-203-0-11514,T,1941,07:00,AVG,6.2,,,
7984,0-203-0-11514,T,1941,07:00,MAX,21.7,,,
7988,0-203-0-11514,T,1941,07:00,MIN,-13.2,,,
7992,0-203-0-11514,T,1941,14:00,AVG,10.6,,,
7996,0-203-0-11514,T,1941,14:00,MAX,29.4,,,
8000,0-203-0-11514,T,1941,14:00,MIN,-10.0,,,
8004,0-203-0-11514,T,1941,21:00,AVG,8.0,,,
8008,0-203-0-11514,T,1941,21:00,MAX,25.3,,,
8012,0-203-0-11514,T,1941,21:00,MIN,-10.3,,,
8016,0-203-0-11514,T,1942,AVG,AVG,8.6,,,
8020,0-203-0-11514,T,1942,AVG,MAX,24.9,,,
8024,0-203-0-11514,T,1942,AVG,MIN,-17.2,,,
8028,0-203-0-11514,T,1942,07:00,AVG,6.2,,,
8032,0-203-0-11514,T,1942,07:00,MAX,20.3,,,
8036,0-203-0-11514,T,1942,07:00,MIN,-21.1,,,
8040,0-203-0-11514,T,1942,14:00,AVG,11.3,,,
8044,0-203-0-11514,T,1942,14:00,MAX,30.8,,,
8048,0-203-0-11514,T,1942,14:00,MIN,-15.3,,,
8052,0-203-0-11514,T,1942,21:00,AVG,8.3,,,
8056,0-203-0-11514,T,1942,21:00,MAX,25.4,,,
8060,0-203-0-11514,T,1942,21:00,MIN,-16.8,*,,
8064,0-203-0-11514,T,1943,AVG,AVG,10.2,,,
8068,0-203-0-11514,T,1943,AVG,MAX,28.5,,,
8072,0-203-0-11514,T,1943,AVG,MIN,-10.8,,,
8076,0-203-0-11514,T,1943,07:00,AVG,7.6,,,
8080,0-203-0-11514,T,1943,07:00,MAX,22.5,,,
8084,0-203-0-11514,T,1943,07:00,MIN,-14.5,,,
8088,0-203-0-11514,T,1943,14:00,AVG,13.2,,,
8092,0-203-0-11514,T,1943,14:00,MAX,34.6,,,
8096,0-203-0-11514,T,1943,14:00,MIN,-8.6,,,
8100,0-203-0-11514,T,1943,21:00,AVG,10.1,,,
8104,0-203-0-11514,T,1943,21:00,MAX,28.7,,,
8108,0-203-0-11514,T,1943,21:00,MIN,-10.4,,,
8112,0-203-0-11514,T,1944,AVG,AVG,9.6,,,
8116,0-203-0-11514,T,1944,AVG,MAX,25.1,,,
8120,0-203-0-11514,T,1944,AVG,MIN,-10.4,,,
8124,0-203-0-11514,T,1944,07:00,AVG,7.5,,,
8128,0-203-0-11514,T,1944,07:00,MAX,21.4,,,
8132,0-203-0-11514,T,1944,07:00,MIN,-12.4,,,
8136,0-203-0-11514,T,1944,14:00,AVG,12.1,,,
8140,0-203-0-11514,T,1944,14:00,MAX,31.3,,,
8144,0-203-0-11514,T,1944,14:00,MIN,-10.0,,,
8148,0-203-0-11514,T,1944,21:00,AVG,9.5,,,
8152,0-203-0-11514,T,1944,21:00,MAX,25.4,,,
8156,0-203-0-11514,T,1944,21:00,MIN,-11.3,,,
8160,0-203-0-11514,T,1945,AVG,AVG,10.3,,,
8164,0-203-0-11514,T,1945,AVG,MAX,26.6,,,
8168,0-203-0-11514,T,1945,AVG,MIN,-8.9,,,
8172,0-203-0-11514,T,1945,07:00,AVG,8.1,,,
8176,0-203-0-11514,T,1945,07:00,MAX,23.3,,,
8180,0-203-0-11514,T,1945,07:00,MIN,-10.9,,,
8184,0-203-0-11514,T,1945,14:00,AVG,12.9,,,
8188,0-203-0-11514,T,1945,14:00,MAX,33.0,,,
8192,0-203-0-11514,T,1945,14:00,MIN,-7.4,,,
8196,0-203-0-11514,T,1945,21:00,AVG,10.1,,,
8200,0-203-0-11514,T,1945,21:00,MAX,26.9,,,
8204,0-203-0-11514,T,1945,21:00,MIN,-12.2,,,
8208,0-203-0-11514,T,1946,AVG,AVG,9.8,,,
8212,0-203-0-11514,T,1946,AVG,MAX,26.5,,,
8216,0-203-0-11514,T,1946,AVG,MIN,-13.1,,,
8220,0-203-0-11514,T,1946,07:00,AVG,7.3,,,
8224,0-203-0-11514,T,1946,07:00,MAX,23.0,,,
8228,0-203-0-11514,T,1946,07:00,MIN,-17.5,,,
8232,0-203-0-11514,T,1946,14:00,AVG,12.7,,,
8236,0-203-0-11514,T,1946,14:00,MAX,31.8,,,
8240,0-203-0-11514,T,1946,14:00,MIN,-13.2,,,
8244,0-203-0-11514,T,1946,21:00,AVG,9.6,,,
8248,0-203-0-11514,T,1946,21:00,MAX,26.7,,,
8252,0-203-0-11514,T,1946,21:00,MIN,-14.2,,,
8256,0-203-0-11514,T,1947,AVG,AVG,9.8,,,
8260,0-203-0-11514,T,1947,AVG,MAX,27.8,,,
8264,0-203-0-11514,T,1947,AVG,MIN,-17.6,,,
8268,0-203-0-11514,T,1947,07:00,AVG,7.0,,,
8272,0-203-0-11514,T,1947,07:00,MAX,24.6,,,
8276,0-203-0-11514,T,1947,07:00,MIN,-20.0,,,
8280,0-203-0-11514,T,1947,14:00,AVG,12.9,,,
8284,0-203-0-11514,T,1947,14:00,MAX,33.2,,,
8288,0-203-0-11514,T,1947,14:00,MIN,-15.8,,,
8292,0-203-0-11514,T,1947,21:00,AVG,9.6,,,
8296,0-203-0-11514,T,1947,21:00,MAX,27.9,,,
8300,0-203-0-11514,T,1947,21:00,MIN,-17.2,,,
8304,0-203-0-11514,T,1948,AVG,AVG,10.4,,,
8308,0-203-0-11514,T,1948,AVG,MAX,25.9,,,
8312,0-203-0-11514,T,1948,AVG,MIN,-8.9,,,
8316,0-203-0-11514,T,1948,07:00,AVG,7.8,,,
8320,0-203-0-11514,T,1948,07:00,MAX,22.4,,,
8324,0-203-0-11514,T,1948,07:00,MIN,-11.6,,,
8328,0-203-0-11514,T,1948,14:00,AVG,13.3,,,
8332,0-203-0-11514,T,1948,14:00,MAX,31.4,,,
8336,0-203-0-11514,T,1948,14:00,MIN,-6.9,,,
8340,0-203-0-11514,T,1948,21:00,AVG,10.3,,,
8344,0-203-0-11514,T,1948,21:00,MAX,26.4,,,
8348,0-203-0-11514,T,1948,21:00,MIN,-9.7,,,
8352,0-203-0-11514,T,1949,AVG,AVG,10.4,,,
8356,0-203-0-11514,T,1949,AVG,MAX,26.3,,,
8360,0-203-0-11514,T,1949,AVG,MIN,-5.8,,,
8364,0-203-0-11514,T,1949,07:00,AVG,7.8,,,
8368,0-203-0-11514,T,1949,07:00,MAX,20.6,,,
8372,0-203-0-11514,T,1949,07:00,MIN,-11.4,,,
8376,0-203-0-11514,T,1949,14:00,AVG,13.3,,,
8380,0-203-0-11514,T,1949,14:00,MAX,32.9,,,
8384,0-203-0-11514,T,1949,14:00,MIN,-4.8,,,
8388,0-203-0-11514,T,1949,21:00,AVG,10.3,,,
8392,0-203-0-11514,T,1949,21:00,MAX,26.4,,,
8396,0-203-0-11514,T,1949,21:00,MIN,-6.4,,,
8400,0-203-0-11514,T,1950,AVG,AVG,10.2,,,
8404,0-203-0-11514,T,1950,AVG,MAX,27.3,,,
8408,0-203-0-11514,T,1950,AVG,MIN,-14.9,,,
8412,0-203-0-11514,T,1950,07:00,AVG,7.7,,,
8416,0-203-0-11514,T,1950,07:00,MAX,24.6,,,
8420,0-203-0-11514,T,1950,07:00,MIN,-17.8,,,
8424,0-203-0-11514,T,1950,14:00,AVG,13.0,,,
8428,0-203-0-11514,T,1950,14:00,MAX,33.5,,,
8432,0-203-0-11514,T,1950,14:00,MIN,-12.0,,,
8436,0-203-0-11514,T,1950,21:00,AVG,10.0,,,
8440,0-203-0-11514,T,1950,21:00,MAX,27.0,,,
8444,0-203-0-11514,T,1950,21:00,MIN,-14.9,,,
8448,0-203-0-11514,T,1951,AVG,AVG,10.5,,,
8452,0-203-0-11514,T,1951,AVG,MAX,26.3,,,
8456,0-203-0-11514,T,1951,AVG,MIN,-6.1,,,
8460,0-203-0-11514,T,1951,07:00,AVG,8.0,,,
8464,0-203-0-11514,T,1951,07:00,MAX,22.0,*,,
8468,0-203-0-11514,T,1951,07:00,MIN,-7.6,,,
8472,0-203-0-11514,T,1951,14:00,AVG,13.2,,,
8476,0-203-0-11514,T,1951,14:00,MAX,31.4,,,
8480,0-203-0-11514,T,1951,14:00,MIN,-4.8,,,
8484,0-203-0-11514,T,1951,21:00,AVG,10.3,,,
8488,0-203-0-11514,T,1951,21:00,MAX,26.9,,,
8492,0-203-0-11514,T,1951,21:00,MIN,-7.0,,,
8496,0-203-0-11514,T,1952,AVG,AVG,9.7,,,
8500,0-203-0-11514,T,1952,AVG,MAX,28.8,,,
8504,0-203-0-11514,T,1952,AVG,MIN,-6.1,,,
8508,0-203-0-11514,T,1952,07:00,AVG,7.4,,,
8512,0-203-0-11514,T,1952,07:00,MAX,24.2,,,
8516,0-203-0-11514,T,1952,07:00,MIN,-7.4,,,
8520,0-203-0-11514,T,1952,14:00,AVG,12.1,,,
8524,0-203-0-11514,T,1952,14:00,MAX,34.1,,,
8528,0-203-0-11514,T,1952,14:00,MIN,-6.9,,,
8532,0-203-0-11514,T,1952,21:00,AVG,9.6,,,
8536,0-203-0-11514,T,1952,21:00,MAX,28.8,,,
8540,0-203-0-11514,T,1952,21:00,MIN,-5.8,,,
8544,0-203-0-11514,T,1953,AVG,AVG,10.5,,,
8548,0-203-0-11514,T,1953,AVG,MAX,25.5,,,
8552,0-203-0-11514,T,1953,AVG,MIN,-8.4,,,
8556,0-203-0-11514,T,1953,07:00,AVG,7.9,,,
8560,0-203-0-11514,T,1953,07:00,MAX,21.8,,,
8564,0-203-0-11514,T,1953,07:00,MIN,-10.0,,,
8568,0-203-0-11514,T,1953,14:00,AVG,13.5,,,
8572,0-203-0-11514,T,1953,14:00,MAX,32.2,,,
8576,0-203-0-11514,T,1953,14:00,MIN,-6.8,,,
8580,0-203-0-11514,T,1953,21:00,AVG,10.3,,,
8584,0-203-0-11514,T,1953,21:00,MAX,26.3,,,
8588,0-203-0-11514,T,1953,21:00,MIN,-9.4,,,
8592,0-203-0-11514,T,1954,AVG,AVG,9.1,,,
8596,0-203-0-11514,T,1954,AVG,MAX,25.9,,,
8600,0-203-0-11514,T,1954,AVG,MIN,-15.1,,,
8604,0-203-0-11514,T,1954,07:00,AVG,6.7,,,
8608,0-203-0-11514,T,1954,07:00,MAX,23.0,,,
8612,0-203-0-11514,T,1954,07:00,MIN,-18.1,,,
8616,0-203-0-11514,T,1954,14:00,AVG,11.8,,,
